URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
http://www.thegoodscentscompany.com/data/es1009111.html,nutmeg oil,"essential oil steam-distilled from the dried kernels of the ripe seeds of the nutmeg, myristica fragrans, myristicaceae",myristica fragrans houtt. fruit oil,8008-45-5,Tidak ditemukan,Tidak ditemukan,pale yellow clear liquid (est),Tidak ditemukan,0.88000 to 0.91000 @  25.00 °C.,1.47500 to 1.48800 @  20.00 °C.,Tidak ditemukan,165.00 °C. @  760.00 mm Hg,109.00 °F. TCC (   42.78 °C. ),spicy,medium,at 100.00 %.,spicy woody nutmeg powdery terpene,"Luebke, William  tgsc, (1993)",alcohol; paraffin oil,water
http://www.thegoodscentscompany.com/data/rw1424391.html,ocimene (mixed isomer),dimethyl octatriene (mixed isomer),"(3E,5E)-3,7-dimethylocta-1,3,5-triene",29714-87-2,136.23752000,C10 H16,colorless to amber clear liquid (est),95.00 to 100.00 sum of isomers,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"water, 2.012 mg/L @ 25 °C (est)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1000251.html,octanal (aldehyde C-8),caprylic aldehyde,octanal,124-13-0,128.21472000,C8 H16 O,colorless to pale yellow clear liquid (est),92.00 to 100.00,0.81800 to 0.82600 @  20.00 °C.,1.41700 to 1.42500 @  20.00 °C.,12.00 to   15.00 °C. @  760.00 mm Hg,171.00 to  173.00 °C. @  760.00 mm Hg,125.00 °F. TCC (   51.67 °C. ),aldehydic,"high ,recommend smelling in a 1.00 % solution or less",at 1.00 % in dipropylene glycol.,aldehydic waxy citrus orange peel green herbal fresh fatty,"Luebke, William  tgsc, (1982)","alcohol; dipropylene glycol; fixed oils; paraffin oil; propylene glycol; water, 394.3 mg/L @ 25 °C (est); water, 560 mg/L @ 25 °C (exp)",glycerin
http://www.thegoodscentscompany.com/data/rw1009091.html,octanoic acid,caprylic acid,octanoic acid,124-07-2,144.21392000,C8 H16 O2,colorless to pale yellow clear oily liquid to solid (est),98.00 to 100.00,0.89300 to 0.92200 @  25.00 °C.,Tidak ditemukan,16.00 to   17.00 °C. @  760.00 mm Hg,237.00 to  239.00 °C. @  760.00 mm Hg,> 230.00 °F. TCC ( > 110.00 °C. ),fatty,medium,at 100.00 %.,fatty waxy rancid oily vegetable cheesy,"Luebke, William  tgsc, (1988)","alcohol; water, 789 mg/L @ 30 °C (exp)",water
http://www.thegoodscentscompany.com/data/es1101551.html,sweet orange peel oil c.p. california,citrus sinensis peel oil cold pressed california,citrus sinensis l. osbeck peel oil cold pressed,8008-57-9,Tidak ditemukan,Tidak ditemukan,yellow orange to deep orange clear liquid (est),Tidak ditemukan,0.84200 to 0.84600 @  25.00 °C.,1.47200 to 1.47400 @  20.00 °C.,Tidak ditemukan,177.00 °C. @  760.00 mm Hg,115.00 °F. TCC (   46.11 °C. ),citrus,medium,at 100.00 %.,orange fresh juicy sweet,,"alcohol; fixed oils; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/es1545041.html,sweet orange peel oil c.p. spain,citrus sinensis oil c.p. spain,citrus sinensis l. osbeck peel oil cold pressed,8008-57-9,Tidak ditemukan,Tidak ditemukan,yellow orange to deep orange clear liquid (est),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,115.00 °F. TCC (   46.11 °C. ),citrus,Tidak ditemukan,at 100.00 %.,citrus orange,,"alcohol; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/es1030852.html,sweet orange peel oil c.p. brazil,citrus sinensis peel oil cold pressed brazil,citrus sinensis l. osbeck peel oil cold pressed,8008-57-9,Tidak ditemukan,Tidak ditemukan,yellow orange to deep orange clear liquid (est),Tidak ditemukan,0.84200 to 0.84600 @  25.00 °C.,1.47200 to 1.47400 @  20.00 °C.,Tidak ditemukan,173.00 to  176.00 °C. @  760.00 mm Hg,118.00 °F. TCC (   47.78 °C. ),citrus,medium,at 100.00 %.,orange fresh citrus juicy fruity aldehydic terpenic peely aromatic sweet,"Luebke, William  tgsc, (1983)","alcohol; paraffin oil; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/es1655021.html,sweet orange peel oil,citrus sinensis peel oil,citrus sinensis l. osbeck peel oil cold pressed,8008-57-9,Tidak ditemukan,Tidak ditemukan,yellow orange to deep orange clear liquid (est),Tidak ditemukan,0.84200 to 0.84600 @  25.00 °C.,1.47200 to 1.47400 @  20.00 °C.,Tidak ditemukan,173.00 to  176.00 °C. @  760.00 mm Hg,115.00 °F. TCC (   46.11 °C. ),citrus,medium,at 100.00 %.,orange fresh juicy sweet,,"alcohol; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/es1029631.html,orange oil terpenes,orange terpenes,Tidak ditemukan,68647-72-3,Tidak ditemukan,Tidak ditemukan,pale yellow clear liquid (est),Tidak ditemukan,0.83500 to 0.84200 @  25.00 °C.,1.46600 to 1.47400 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,112.00 °F. TCC (   44.44 °C. ),citrus,medium,at 100.00 %.,fresh juicy sweet orange,"Luebke, William  tgsc, (1992)","alcohol; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1009101.html,palmitic acid,hexadecanoic acid,hexadecanoic acid,57-10-3,256.42944000,C16 H32 O2,white to pale yellow crystalline solid (est),96.00 to 100.00,Tidak ditemukan,Tidak ditemukan,61.00 to   64.00 °C. @  760.00 mm Hg,204.00 to  220.00 °C. @  760.00 mm Hg,238.00 °F. TCC (  114.44 °C. ),waxy,low,at 100.00 %.,slightly waxy fatty,"Luebke, William  tgsc, (1989)","alcohol; chloroform; ether; water, 0.04 mg/L @ 25 °C (exp)",water
