URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1006632.html,beta-ionone,"3-buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-","4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-one",14901-07-6,192.30160000,C13 H20 O,pale yellow clear liquid (est),95.00 to 100.00 sum of isomers,0.94000 to 0.94800 @  20.00 °C.,1.51700 to 1.52200 @  20.00 °C.,Tidak ditemukan,"126.00 to  128.00 °C. @   12.00 mm Hg, 128.00 to  129.00 °C. @   10.00 mm Hg",> 200.00 °F. TCC ( >  93.33 °C. ),floral,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,floral woody sweet fruity berry tropical beeswax,"Luebke, William  tgsc, (1983)","alcohol; dipropylene glycol; fixed oils; propylene glycol; water, 25.16 mg/L @ 25 °C (est)",glycerin
https://www.thegoodscentscompany.com/data/rw1344431.html,beta-pinene,"2,2,6-trimethyl bicyclo(3.1.1)hept-2-ene","7,7-dimethyl-4-methylidenebicyclo[3.1.1]heptane",127-91-3,136.23752000,C10 H16,colorless clear liquid (est),97.00 to 100.00,0.86400 to 0.87200 @  20.00 °C.,1.47700 to 1.48100 @  20.00 °C.,Tidak ditemukan,163.00 to  166.00 °C. @  760.00 mm Hg,95.00 °F. TCC (   35.00 °C. ),herbal,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,dry woody resinous pine hay green eucalyptus camphoreous,"Luebke, William  tgsc, (1985)","alcohol; water, 7.061 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/es1000711.html,barosma betulina leaf oil,"volatile oil expressed from the leaves of barosma betulina, rutaceae",barosma betulina leaf oil,68650-46-4,Tidak ditemukan,Tidak ditemukan,yellow to brownish yellow clear liquid (est),Tidak ditemukan,0.91200 to 0.95600 @  25.00 °C.,1.47400 to 1.48800 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,154.00 °F. TCC (   67.78 °C. ),herbal,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sulfurous green minty camphoreous black currant bud tropical fruity mango peach skin,"Luebke, William  tgsc, (2017)","alcohol; fixed oils; water, 434.5 mg/L @ 25 °C (est)",water; propylene glycol
https://www.thegoodscentscompany.com/data/rw1013081.html,butyl acetoacetate,butyl 3-oxobutyrate,butyl 3-oxobutanoate,591-60-6,158.19718000,C8 H14 O3,colorless clear liquid (est),95.00 to 100.00,0.98100 to 0.98500 @  20.00 °C.,1.42500 to 1.42900 @  20.00 °C.,-35.60 °C. @  760.00 mm Hg,"100.00 to  103.00 °C. @   16.00 mm Hg, 205.00 °C. @  760.00 mm Hg",175.00 °F. TCC (   79.44 °C. ),fruity,Tidak ditemukan,at 10.00 % in dipropylene glycol.,sweet fruity brandy fermented,,"alcohol; oils; water, 1.508e+004 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1014091.html,butyl butyrate,"butanoic acid, butyl ester",butyl butanoate,109-21-7,144.21392000,C8 H16 O2,colorless clear liquid (est),98.00 to 100.00,0.86700 to 0.87100 @  25.00 °C.,1.40500 to 1.40700 @  20.00 °C.,91.50 °C. @  760.00 mm Hg,166.00 °C. @  760.00 mm Hg,121.00 °F. TCC (   49.44 °C. ),fruity,medium,at 100.00 %.,fruity banana pineapple green cherry tropical fruit ripe fruit juicy fruit,"Luebke, William  tgsc, (2017)","alcohol; fixed oils; water, 500 mg/L @ 20 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1003411.html,butyric acid,Tidak ditemukan,butanoic acid,107-92-6,88.10616000,C4 H8 O2,colorless clear liquid (est),99.00 to 100.00 sum of isomers,0.85200 to 0.95600 @  25.00 °C.,1.39700 to 1.39900 @  20.00 °C.,-7.00 to   -5.00 °C. @  760.00 mm Hg,"162.00 to  164.00 °C. @  760.00 mm Hg, 90.00 to   91.00 °C. @   50.00 mm Hg",167.00 °F. TCC (   75.00 °C. ),cheesy,"high ,recommend smelling in a 1.00 % solution or less",at 1.00 % in dipropylene glycol.,sharp acetic cheese butter fruit,"Luebke, William  tgsc, (1995)","alcohol; fixed oils; propylene glycol; water, 6.00E+04 mg/L @ 25 °C (exp)",paraffin oil
https://www.thegoodscentscompany.com/data/rw1056901.html,(±)-camphor,DL-camphor,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",76-22-2,152.23672000,C10 H16 O,white to pale yellow crystalline solid (est),96.00 to 100.00,Tidak ditemukan,Tidak ditemukan,176.00 to  177.00 °C. @  760.00 mm Hg,"204.00 to  205.00 °C. @  760.00 mm Hg, 120.00 to  121.00 °C. @   50.00 mm Hg",148.00 °F. TCC (   64.44 °C. ),camphoreous,Tidak ditemukan,at 10.00 % in dipropylene glycol.,camphoreous,,"alcohol; water, 1600 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/es1002811.html,cassia leaf oil,"volatile oil obtained by steam distillation from the leaves and twigs of the chinese cinnamom, cinnamomum cassia (l.), lauraceae",cinnamomum cassia blume leaf oil,8007-80-5,Tidak ditemukan,Tidak ditemukan,yellowish to brownish clear liquid (est),Tidak ditemukan,1.04500 to 1.06300 @  25.00 °C.,1.60200 to 1.61400 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,194.00 °F. TCC (   90.00 °C. ),spicy,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,woody sweet cinnamon spicy,"Luebke, William  tgsc, (1987)","alcohol; fixed oils; water, 2150 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/ab1018791.html,cassie absolute,acacia farnesiana absolute,acacia farnesiana l. willd. absolute,8023-82-3,Tidak ditemukan,Tidak ditemukan,pale brown viscous liquid to semi-solid (est),99.00 to 100.00,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,> 200.00 °F. TCC ( >  93.33 °C. ),floral,medium,at 100.00 %.,fresh sweet spice clove violet green weedy woody,"Luebke, William  tgsc, (1989)",alcohol,water
https://www.thegoodscentscompany.com/data/rw1002631.html,cinnamaldehyde,3-phenyl-2-propenal,3-phenylprop-2-enal,104-55-2,132.16196000,C9 H8 O,pale yellow to dark yellow clear oily liquid (est),98.00 to 100.00 sum of isomers,1.05000 to 1.05800 @  15.00 °C.,1.61900 to 1.62300 @  20.00 °C.,-8.00 to   -6.00 °C. @  760.00 mm Hg,"249.00 to  252.00 °C. @  760.00 mm Hg, 131.00 to  132.00 °C. @   20.00 mm Hg",200.00 °F. TCC (   93.33 °C. ),spicy,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet spicy aldehydic aromatic balsamic cinnamyl resinous honey powdery,"Luebke, William  tgsc, (1981)","ethyl alcohol, 1:25 in 30% alcohol; ethyl alcohol, 1:5 in 60% alcohol; ethyl alcohol, 2:5 in 70% alcohol; ethyl alcohol, 5 vol. 60% alcohol; water, 2150 mg/L @ 25 °C (est); water, 1420 mg/L @ 25 °C (exp)",paraffin oil
