URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1016891.html,(Z)-jasmone,cis-jasmone,3-methyl-2-[(Z)-pent-2-enyl]cyclopent-2-en-1-one,488-10-8,164.24772000,C11 H16 O,colorless to pale yellow clear oily liquid (est),98.00 to 100.00 sum of isomers,0.94200 to 0.94800 @  25.00 °C.,1.49500 to 1.50100 @  20.00 °C.,Tidak ditemukan,"134.00 to  135.00 °C. @   12.00 mm Hg, 257.00 to  258.00 °C. @  755.00 mm Hg",225.00 °F. TCC (  107.22 °C. ),floral,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,woody herbal floral spicy jasmin celery,"Luebke, William  tgsc, (1987)","alcohol; dipropylene glycol; water, 1514 mg/L @ 20 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1003432.html,citral,"3,7-dimethyl-2,6-octadienal","3,7-dimethylocta-2,6-dienal",5392-40-5,152.23672000,C10 H16 O,colorless to pale yellow clear liquid (est),96.00 to 100.00 sum of isomers,0.88500 to 0.89100 @  25.00 °C.,1.48600 to 1.49000 @  20.00 °C.,Tidak ditemukan,"228.00 to  229.00 °C. @  760.00 mm Hg, 103.00 to  104.00 °C. @   12.00 mm Hg",195.00 °F. TCC (   90.00 °C. ),citrus,medium,at 100.00 %.,sharp lemon sweet,"Luebke, William  tgsc, (1982)","dipropylene glycol; fixed oils; paraffin oil; propylene glycol; water, 1340 mg/L @ 25 °C (exp)",glycerin
https://www.thegoodscentscompany.com/data/rw1032651.html,citronellal,"(±)-3,7-dimethyl-6-octenal","3,7-dimethyloct-6-enal",106-23-0,154.25266000,C10 H18 O,colorless to pale yellow clear liquid (est),85.00 to 100.00 sum of isomers,0.85100 to 0.85900 @  20.00 °C.,1.44600 to 1.45300 @  20.00 °C.,Tidak ditemukan,"206.00 to  207.00 °C. @  760.00 mm Hg, 106.00 to  108.00 °C. @   15.00 mm Hg",169.00 °F. TCC (   76.11 °C. ),floral,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet dry floral herbal waxy aldehydic citrus,"Luebke, William  tgsc, (1984)","alcohol; fixed oils; water, 38.94 mg/L @ 25 °C (est)",water; glycerin
https://www.thegoodscentscompany.com/data/rw1007032.html,citronellol,"3,7-dimethyl-6-octenol","3,7-dimethyloct-6-en-1-ol",26489-01-0,156.26860000,C10 H20 O,colorless to pale yellow clear liquid (est),95.00 to 100.00,0.85000 to 0.86000 @  25.00 °C.,1.45000 to 1.46000 @  20.00 °C.,Tidak ditemukan,"225.00 °C. @  760.00 mm Hg, 105.00 to  105.50 °C. @   15.00 mm Hg",> 200.00 °F. TCC ( >  93.33 °C. ),floral,medium,at 100.00 %.,floral leather waxy rose bud citrus,"Luebke, William  tgsc, (1981)","alcohol; kerosene; water, 105.5 mg/L @ 25 °C (est); paraffin oil; fixed oils; dipropylene glycol; benzyl benzoate",water; glycerin
https://www.thegoodscentscompany.com/data/rw1012172.html,citronellyl acetate,"3,7-dimethyl-6-octen-1-yl acetate","3,7-dimethyloct-6-enyl acetate",150-84-5,198.30574000,C12 H22 O2,colorless clear liquid (est),98.00 to 100.00,0.88400 to 0.89200 @  20.00 °C.,1.43100 to 1.49600 @  20.00 °C.,Tidak ditemukan,"229.00 °C. @  760.00 mm Hg, 119.00 to  121.00 °C. @   15.00 mm Hg",218.00 °F. TCC (  103.33 °C. ),floral,medium,at 100.00 %.,floral green rose fruity citrus woody tropical fruit,"Luebke, William  tgsc, (1982)","alcohol; fixed oils; paraffin oil; water, 5.686 mg/L @ 25 °C (est)",propylene glycol; glycerin
https://www.thegoodscentscompany.com/data/rw1001021.html,citronellyl propionate,"3,7-dimethyl-6-octen-1-yl propionate","3,7-dimethyloct-6-enyl propanoate",141-14-0,212.33268000,C13 H24 O2,colorless clear liquid (est),96.00 to 100.00,0.87800 to 0.88600 @  20.00 °C.,1.44300 to 1.44900 @  20.00 °C.,Tidak ditemukan,120.00 to  124.00 °C. @  760.00 mm Hg,> 212.00 °F. TCC ( > 100.00 °C. ),floral,medium,at 100.00 %.,floral green neroli waxy fruity rose,"Luebke, William  tgsc, (1991)","alcohol; fixed oils; water, 1.832 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/es1014452.html,clove bud oil,"essential oil steam-distilled from the dried flower buds of the clove, syzygium aromaticum, syn. eugenia caryophyllus, myrtaceae",syzygium aromaticum l. bud oil,8000-34-8,Tidak ditemukan,Tidak ditemukan,colorless to pale yellow clear liquid (est),Tidak ditemukan,1.03800 to 1.06000 @  25.00 °C.,1.52700 to 1.53500 @  20.00 °C.,Tidak ditemukan,251.00 °C. @  760.00 mm Hg,190.00 °F. TCC (   87.78 °C. ),spicy,medium,at 100.00 %.,spicy aromatic balsamic woody fruity minty phenolic powdery,"Luebke, William  tgsc, (1988)","alcohol; dipropylene glycol; paraffin oil, very cloudy; water, 754 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/es1029111.html,green cognac oil,wine lie oil green,green vitis vinifera l. oil,8016-21-5,Tidak ditemukan,Tidak ditemukan,yellow clear liquid (est),Tidak ditemukan,0.86400 to 0.87000 @  25.00 °C.,1.42750 to 1.42950 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,green,medium,at 100.00 %.,fresh green fruity winey fusel fatty waxy lychee,"Luebke, William  tgsc, (1987)",Tidak ditemukan,Tidak ditemukan
https://www.thegoodscentscompany.com/data/es1029111.html,green cognac oil,wine lie oil green,green vitis vinifera l. oil,8016-21-5,Tidak ditemukan,Tidak ditemukan,yellow clear liquid (est),Tidak ditemukan,0.86400 to 0.87000 @  25.00 °C.,1.42750 to 1.42950 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,green,medium,at 100.00 %.,fresh green fruity winey fusel fatty waxy lychee,"Luebke, William  tgsc, (1987)",Tidak ditemukan,Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1131231.html,WS-23,"2-isopropyl-N,2,3-trimethylbutyramide","N,2,3-trimethyl-2-propan-2-ylbutanamide",51115-67-4,171.28357000,C10 H21 N O,white crystalline solid (est),99.00 to 100.00,Tidak ditemukan,Tidak ditemukan,60.00 to   64.00 °C. @  760.00 mm Hg,233.00 to  234.00 °C. @  760.00 mm Hg,269.00 °F. TCC (  131.67 °C. ),minty,low,at 25.00 % in dipropylene glycol.,mild cooling mentholic minty,"Luebke, William  tgsc, (2009)","alcohol; oils; propylene glycol; water, 459.1 mg/L @ 25 °C (est)",water
